,article_link,headline,is_sarcastic
671,https://dailybonnet.com/jets-ink-morrissey-to-long-term-deal/,Jets Ink Morrissey to Long Term Deal,1
672,https://dailybonnet.com/mennonite-heritage-village-offers-time-travel-for-a-lot-less-than-the-cost-of-a-delorean/,Mennonite Heritage Village Offers Time Travel for a Lot Less than the Cost of a Delorean,1
673,https://dailybonnet.com/local-man-drives-20-miles-before-realizing-mcdonalds-drive-thru-didnt-give-him-any-ketchup/,Local Man Drives 20 Miles Before Realizing McDonald’s Drive-Thru Didn’t Give Him Any Ketchup,1
674,https://dailybonnet.com/steinbach-finally-legalizes-sundae-shopping/,Steinbach Finally Legalizes Sundae Shopping,1
675,https://dailybonnet.com/manitoba-man-arrested-for-complaining-about-the-heat/,Manitoba Man Arrested for Complaining About the Heat,1
676,https://dailybonnet.com/children-terrified-as-puppets-launch-into-fiery-hell-and-damnation-sermon/,Children Terrified as Puppets Launch into Fiery ‘Hell and Damnation’ Sermon,1
677,https://dailybonnet.com/mennonite-publisher-releases-extra-wide-bibles-to-keep-the-boys-and-girls-further-apart/,Mennonite Publisher Releases Extra-Wide Bibles to Keep the Boys and Girls Farther Apart,1
678,https://dailybonnet.com/mennonite-preacher-encouarges-young-people-to-hover-hand/,Mennonite Preacher Encourages Young People to ‘Hover Hand’,1
679,https://dailybonnet.com/saudi-arabia-to-remove-all-statues-of-justin-trudeau/,Saudi Arabia to Remove All Statues of Justin Trudeau,1
680,https://dailybonnet.com/study-not-all-mennonites-are-dicks/,Study: ‘Not All Mennonites Are Dicks’,1
681,https://dailybonnet.com/three-hours-later-mennonite-man-still-working-on-that-piece-of-chokecherry-pie/,"Three Hours Later, Mennonite Man Still Working on that Piece of Chokecherry Pie",1
682,https://dailybonnet.com/mennonite-man-beached-on-the-shores-of-lake-winnipeg/,Mennonite Man Beached on the Shores of Lake Winnipeg,1
683,https://dailybonnet.com/mennonite-folklorama-pavilion-the-only-one-without-booze-or-dancing/,Mennonite Folklorama Pavilion the Only One Without Booze or Dancing,1
684,https://dailybonnet.com/elderly-mennonite-woman-picks-off-johnny-manziel-four-times-in-cfl-debut/,Elderly Mennonite Woman Picks Off Johnny Manziel Four Times in CFL Debut,1
685,https://dailybonnet.com/hipsters-flock-to-rural-manitoba-to-take-selfies-with-knackzoat/,Hipsters Flock to Rural Manitoba to Take Selfies with Knackzoat,1
686,https://dailybonnet.com/pope-francis-bans-death-penalty-except-of-course-for-manspreaders-he-says/,"Pope Francis Bans Death Penalty; “Except, of course, for manspreaders,” he says",1
687,https://dailybonnet.com/selfie-taking-city-woman-eaten-by-giant-mutant-venus-sunflower-plant/,Selfie-Taking City Woman Eaten By Giant Mutant Venus Sunflower Plant,1
688,https://dailybonnet.com/holem-de-gruel-armin-wiebes-website-is-entertaining-yet/,"Holem de gruel, Armin Wiebe’s website is entertaining yet!",1
689,https://dailybonnet.com/millions-of-homeless-canadian-refugees-flock-to-us-border-after-heatwave-melts-igloos/,Millions of Homeless Canadian Refugees Flock to US Border After Heatwave Melts Igloos,1
690,https://dailybonnet.com/senator-joseph-mccarthy-purchases-majority-share-in-cnn/,Senator Joseph McCarthy Purchases Majority Share in CNN,1
691,https://dailybonnet.com/waut-de-schissjat-is-live-tweeting-highlights-from-the-pioneer-days-parade/,“Waut de schissjat is live tweeting?” – Highlights from the Pioneer Days parade!,1
692,https://dailybonnet.com/mennonite-family-still-waiting-in-line-at-penner-foods-parcel-pick-up/,Mennonite Family Still Waiting in Line at Penner Foods Parcel Pick-up,1
693,https://dailybonnet.com/mennonite-man-mows-lawn-slightly-frequently-shaves/,Mennonite Man Mows Lawn Only Slightly More Frequently than He Shaves,1
694,https://dailybonnet.com/breaking-news-no-abes-running-for-steinbach-city-council-this-term/,Breaking News! No Abes Running for Steinbach City Council this Term!,1
695,https://dailybonnet.com/winkler-man-drives-all-the-way-to-winnipeg-with-his-turn-signal-on/,Winkler Man Drives All the Way to Winnipeg with His Turn Signal On,1
696,https://dailybonnet.com/signs-you-might-be-becoming-a-mennonite/,7 Signs You’re Becoming a Mennonite,1
697,https://dailybonnet.com/tim-allen-to-star-in-new-show-last-mennonite-standing/,Tim Allen to Star in New Show ‘Last Mennonite Standing’,1
698,https://dailybonnet.com/pastors-son-take-family-business/,Pastor’s Son to Take Over the Family Business,1
699,https://dailybonnet.com/portage-and-main-to-be-accessed-exclusively-by-blizzards-and-ice-storms/,Portage and Main to be Accessed Exclusively by Blizzards and Ice Storms,1
700,https://dailybonnet.com/mennonite-darp/,Mennonite Village Gets Downgraded to Darp Status,1
701,https://dailybonnet.com/official-steinbach-now-churches-people/,It’s Official: Steinbach Now Has More Churches than People,1
702,https://dailybonnet.com/missing-knipser-finally-found/,Missing Knipser Finally Found,1
703,https://dailybonnet.com/christian-movie-breaks-box-office-record-in-steinbach/,Christian Movie Shatters Box Office Record in Steinbach,1
704,https://dailybonnet.com/new-eatons-emm-kjalla-to-open-under-bell-mts-place/,‘Eaton’s Emm Kjalla’ to Re-open Under Bell MTS Place,1
705,https://dailybonnet.com/the-truth-about-bert-and-ernie-finally-revealed/,The Truth About Bert and Ernie Finally Revealed!,1
706,https://dailybonnet.com/growing-up-mennonite-what-were-you-forbidden-from-doing/,"Growing up Mennonite, what were you FORBIDDEN from doing?",1
707,https://dailybonnet.com/local-gamers-excited-for-release-of-call-of-duty-morden-warfare/,Local Gamers Excited for Release of “Call of Duty: Morden Warfare”,1
708,https://dailybonnet.com/anti-fracking-protestors-shut-schmaunt-fat-production/,Anti-Fracking Protestors Shut Down Schmaunt Fat Production,1
709,https://dailybonnet.com/mennonite-church-choir-reveals-new-third-jersey/,Mennonite Church Choir Reveals New Third Jersey,1
710,https://dailybonnet.com/a-list-of-the-best-items-available-at-mrs-friesens-garage-sale-this-weekend/,A List of the Best Items Available at Mrs. Friesen’s Garage Sale This Weekend,1
711,https://dailybonnet.com/local-quilting-ladies-accidentally-attends-metallica-concert/,Local Quilting Ladies Accidentally Attend Metallica Concert,1
712,https://dailybonnet.com/custodian-at-local-seniors-home-cant-get-the-smell-of-roll-kuchen-out-of-the-hallway/,Custodian at Local Senior’s Home Can’t Get the Smell of Roll Kuchen Out of the Hallway,1
713,https://dailybonnet.com/doug-ford-vows-to-downsize-mennonite-elder-boards/,Doug Ford Vows to Downsize Mennonite Elder Boards,1
714,https://dailybonnet.com/winnipegs-garbage-hill-to-be-returned-to-its-former-glory/,Winnipeg’s Garbage Hill to Be Returned to its Former Glory,1
715,https://dailybonnet.com/local-man-forgets-to-remove-nikes-before-burning-them/,Local Man Forgets to Remove Nikes Before Burning Them,1
716,https://dailybonnet.com/manitoba-man-survives-three-days-three-nights-belly-red-river-catfish/,Manitoba Man Survives Three Days and Three Nights in the Belly of a Red River Catfish,1
717,https://dailybonnet.com/penner-discovered-in-reimer-book/,Penner Discovered in Reimer Book,1
718,https://dailybonnet.com/new-improved-horse-gets-up-to-60-miles-per-carrot/,New Improved Horse Gets Up to 60 Miles Per Carrot,1
719,https://dailybonnet.com/mrs-friesen-confesses-to-writing-anonymous-op-ed/,Mrs. Friesen Confesses to Writing Anonymous Op-Ed,1
720,https://dailybonnet.com/like-and-share-if-you-think-people-should-stop-indicating-their-agreement-by-liking-and-sharing/,Like and Share if You Think People Should Stop Indicating their Agreement by Liking and Sharing,1
721,https://dailybonnet.com/bible-school-offering-money-back-guarantee-if-not-engaged-by-the-end-of-first-semester/,Bible School Offering Money Back Guarantee if Not Engaged By the End of First Semester,1
722,https://dailybonnet.com/cairn-to-honour-steinbachs-founder-st-einbach/,Cairn to Honour Steinbach’s Founder St. Einbach,1
723,https://dailybonnet.com/ken-hamm-and-kent-hovind-to-guest-star-in-series-finale-of-the-big-bang-theory/,Ken Ham and Kent Hovind to Guest Star in Series Finale of ‘The Big Bang Theory’,1
724,https://dailybonnet.com/report-shallow-repetitive-worship-songs-pleasing-lord-hymns/,Report: Shallow Repetitive Worship Songs More Pleasing to the Lord than Hymns,1
725,https://dailybonnet.com/mennonite-judges-score-miss-america-swimsuit-competition/,Mennonite Judges to Score Miss America Swimsuit Competition,1
726,https://dailybonnet.com/old-colony-mennonites-confused-for-trick-or-treaters/,Old Colony Mennonites Confused for Trick-or-Treaters,1
727,https://dailybonnet.com/sunday-school-teacher-becomes-stuck-flannelgraph-board/,Sunday School Teacher Becomes Stuck to Flannelgraph Board,1
728,https://dailybonnet.com/apu-nahasapeemapetilon-hired-by-fox-news/,Apu Nahasapeemapetilon Hired by Fox News,1
729,https://dailybonnet.com/italian-canadians-object-to-trudeaus-new-carbonara-tax/,Italian Canadians Object to Trudeau’s New Carbonara Tax,1
730,https://dailybonnet.com/mennonite-daredevil-to-consume-pickles-and-milk-together/,Mennonite Daredevil to Consume Pickles and Milk Together,1
731,https://dailybonnet.com/new-steinbach-election-ballots-to-include-church-affiliation/,Church Affiliation to be Included on New Steinbach Election Ballots,1
732,https://dailybonnet.com/snopes-com-fact-checks-mennonite-pastors-sermon/,Snopes.com Fact Checks Mennonite Pastor’s Sermon,1
733,https://dailybonnet.com/steinbachers-super-excited-to-finally-have-some-sort-of-prohibition-again/,Steinbachers ‘Super Excited’ to Finally Have Some Sort of Prohibition Once Again,1
734,https://dailybonnet.com/portage-and-main-barricades-to-be-moved-to-main-and-brandt/,Portage and Main Barricades to be Moved to Main and Brandt,1
735,https://dailybonnet.com/dna-test/,Steinbach City Council Candidate Reveals Shocking DNA Test Results,1
736,https://dailybonnet.com/petunia-rhubarb/,Mennonite Children Horrified as Grandpa Takes a Bite out of ‘Petunia Rhubarb’,1
737,https://dailybonnet.com/new-tv-show-cash-buggy-offers-riders-a-chance-to-win-money-while-on-the-way-to-church/,New TV Show ‘Cash Buggy’ Offers Riders a Chance to Win Money While on the Way to Church,1
738,https://dailybonnet.com/acting-like-an-idiot-mennonite-driver-clocked-at-just-2-32-km-hr-on-trans-canada-highway/,‘Acting like an idiot’: Mennonite Driver Clocked at Just 2.32 km/hr on Trans-Canada Highway,1
739,https://dailybonnet.com/canada-pays-off-entire-federal-debt-one-day-marijuana-legalization/,Canada Pays Off Entire Federal Debt One Day After Marijuana Legalization,1
740,https://dailybonnet.com/canadian-mennonites-lineup-to-get-their-hands-on-legal-platz/,Canadian Mennonites Lineup to Get Their Hands on Legal Platz,1
741,https://dailybonnet.com/mennonite-man-naps-right-through-faspa/,Mennonite Man Naps Right Through Faspa,1
742,https://dailybonnet.com/mennonite-man-has-suspenders-confiscated-at-quebec-border/,Mennonite Man Has Suspenders Confiscated at Quebec Border,1
743,https://dailybonnet.com/mennonite-family-to-survive-on-last-sundays-leftovers-for-the-next-two-years/,Mennonite Family to Survive on Last Sunday’s Leftovers for the Next Two Years,1
744,https://dailybonnet.com/kanye-west-corny-reimer/,Mennonite Rapper Corny Reimer Officially Endorses Donald Trump,1
745,https://dailybonnet.com/quiz-what-do-you-know-about-american-mennonites/,Quiz: What do you know about American Mennonites?,1
746,https://dailybonnet.com/grocery-mennonite-aisle/,Local Grocery Store Opens New ‘Mennonite Aisle’,1
747,https://dailybonnet.com/mennonite-hockey-fans-yell-true-north-during-hymn-606/,Mennonite Hockey Fans Yell ‘True North’ During Hymn Sing,1
748,https://dailybonnet.com/shocking-details-revealed-in-margins-of-mennonite-womans-cookbook/,Shocking Details Revealed in Margins of Mennonite Woman’s Cookbook,1
749,https://dailybonnet.com/mennonite-woman-confuses-genealogy-website-for-dating-app/,Mennonite Woman Confuses Genealogy Website for Dating App,1
750,https://dailybonnet.com/henderson-nebraska-officially-declared-middle-nowhere/,"Henderson, Nebraska Officially Declared “The Middle of Nowhere”",1
751,https://dailybonnet.com/mennonite-man-tinkers-with-grandma-penners-recipes/,Mennonite Man Tinkers with Grandma Penner’s Recipes,1
752,https://dailybonnet.com/mennonite-childs-macaroni-art-purchased-by-the-louvre/,Mennonite Child’s Macaroni Art Purchased by the Louvre,1
753,https://dailybonnet.com/coming-this-october-to-a-mennonite-church-near-your-pumpkin-spice-baptisms/,Coming this October to a Mennonite Church Near You: Pumpkin Spice Baptisms!,1
754,https://dailybonnet.com/nafta-mcusa/,NAFTA is  No More: Leaders Sign Historic MCUSA Trade Agreement,1
755,https://dailybonnet.com/paul-mccartney-shows-up-at-mennonite-wedding/,Paul McCartney Shows Up at Mennonite Wedding,1
756,https://dailybonnet.com/mennonite-woman-calls-wrong-number-doesnt-notice-for-more-than-forty-minutes/,"Mennonite Woman Calls Wrong Number, Doesn’t Notice for More than Forty Minutes",1
757,https://dailybonnet.com/mennonite-man-sits-at-end-of-pew-absolutely-refuses-to-scooch-over/,"Mennonite Man Sits at End of Pew, Absolutely Refuses to Scooch Over",1
758,https://dailybonnet.com/mennonite-woman-dies-donates-her-organs/,"Mennonite Woman Dies, Donates Her Organs",1
759,https://dailybonnet.com/simba-is-pacifist-lion-king/,Spoiler Alert: Simba is Pacifist in New ‘Lion King’ Remake,1
760,https://dailybonnet.com/mennonite-cookbook-to-be-rebranded-as-keto-diet/,Mennonite Cooking to Be Rebranded as ‘Keto Diet’,1
761,https://dailybonnet.com/friesen-family-musical-ensemble-breaks-up/,Friesen Family Musical Ensemble Breaks Up,1
762,https://dailybonnet.com/steinbachers-to-vote-on-whether-to-legalize-romaine-lettuce/,Steinbachers to Vote on Whether to Legalize Romaine Lettuce,1
763,https://dailybonnet.com/mennonite-man-wins-a-million-dollars-worth-of-farmer-sausage-after-mr-loeppky-scores-5-goals-in-floor-hockey-game/,Mennonite Man Wins A Million Dollars Worth of Farmer Sausage After Mr. Loeppky Scores 5 Goals in Floor Hockey Game,1
764,https://dailybonnet.com/local-couple-starts-3-2-trillion-gofundme-campaign-to-replace-entire-us-health-care-system-with-canadian-health-care-system/,Local Couple Starts $3.2 Trillion GoFundMe Campaign to Replace Entire US Health Care System with Canadian Health Care System,1
765,https://dailybonnet.com/canadian-woman-turns-to-pillar-of-salt-after-failing-to-apply-adequate-levels-of-moisturizer/,Canadian Woman Turns to Pillar of Salt After Failing to Apply Adequate Levels of Moisturizer,1
766,https://dailybonnet.com/trump-invites-saudi-crown-prince-to-share-thanksgiving-dinner/,Trump Invites Saudi Crown Prince to Share Thanksgiving Dinner,1
767,https://dailybonnet.com/mennos-rights-activists/,‘Menno’s Rights Activists’ Burn Their Suspenders in Massive Bonfire,1
768,https://dailybonnet.com/hungry-president-trump-reluctantly-pardons-delicious-hutterite-turkey/,Hungry President Trump Reluctantly Pardons Delicious Hutterite Turkey,1
769,https://dailybonnet.com/white-house-returns-jim-acostas-press-pass-after-he-joins-pacifist-mennonite-church/,White House Returns Jim Acosta’s Press Pass After He Joins Pacifist Mennonite Church,1
770,https://dailybonnet.com/blue-bombers-proudly-hoist-sunday-school-attendance-trophy/,Blue Bombers Proudly Hoist ‘Sunday School Attendance’ Trophy,1
771,https://dailybonnet.com/iron-maiden-performs-to-sold-out-crowd-at-local-mennonite-church/,‘Iron Maiden’ Performs to Sold Out Crowd at Local Mennonite Church,1
772,https://dailybonnet.com/florida-hires-expert-to-help-with-election-recount/,Florida Hires Expert to Help with Election Recount,1
773,https://dailybonnet.com/mennonite-church-approves-scandalous-new-hemline/,Mennonite Church Approves ‘Scandalous’ New Hemline,1
